request_method,uri,url_length,num_parameters,special_char_count,path_depth,has_encoded_chars,request_rate,response_code,user_agent_entropy,attack_type
GET,/app/shop?filter=price>100&ref=955,34,3,1,2,0,85,200,2.970167372304604,Normal
GET,/app/search?q=cat /etc/shadow,29,1,0,4,0,87,200,2.3816250553114693,XSS
GET,/app/login?q=<b onmouseover=x>,30,2,2,2,0,50,200,3.9860373653171384,XSS
POST,/app/home?id=193,16,1,0,2,0,19,200,2.0855784020120014,Normal
GET,/app/home?id=173,16,1,0,2,0,49,200,1.2765472515295375,Normal
GET,/app/calc?formula=x*y-z&ref=388,31,3,2,2,0,28,200,2.5130833532559964,Normal
GET,/app/home?id=327,16,1,0,2,0,69,200,3.57053349245198,Normal
GET,/app/search?q=union+jack&ref=782,32,3,0,2,0,78,200,1.3597438584614734,Normal
GET,/app/home?id=954,16,1,0,2,0,35,200,4.701403509553003,Normal
GET,/app/login?q=id=1',18,2,1,2,0,7,200,3.0516544148937146,RCE
GET,/app/search?q=ping -c 4 8.8.8.8,31,1,1,2,0,78,200,4.149757211031637,RCE
GET,/app/search?q=<script>alert('XSS')</script>,43,1,8,3,0,97,403,3.6592356064142457,RCE
POST,/app/home?id=853,16,1,0,2,0,36,200,2.656947152838689,Normal
POST,"/app/search?q=UNION SELECT 1,2,3,4,5--",38,1,2,2,0,7,200,2.254074789347094,RCE
GET,/app/home?id=477,16,1,0,2,0,5,200,2.6140993466941618,Normal
GET,/app/home?id=240,16,1,0,2,0,28,200,2.690311738846583,Normal
GET,/app/search?q=c++_programming&ref=667,37,3,0,2,0,45,200,3.8196969567202754,Normal
POST,/app/search?q=cat /etc/shadow,29,1,0,4,0,17,200,2.0372246188099195,RCE
POST,/app/profile?name=O'Brian&ref=479,33,3,1,2,0,57,200,4.584131447424589,Normal
POST,/app/home?id=819,16,1,0,2,0,6,200,3.4967284503846625,Normal
GET,/app/search?q=| whoami,22,1,1,2,0,60,200,2.146303378566459,XSS
POST,"/app/search?q=UNION SELECT 1,2,3,4,5--",38,1,2,2,0,63,500,4.067714919464937,XSS
GET,/app/search%3Fq%3Dping%20-c%204%208.8.8.8,41,0,1,2,1,37,403,3.608021596009007,SQL Injection
GET,/app/home?id=648,16,1,0,2,0,53,200,2.5768208677241313,Normal
GET,/app/calc?formula=x*y-z&ref=648,31,3,2,2,0,49,200,3.300027733606006,Normal
GET,/app/search?q=cat /etc/shadow,29,1,0,4,0,49,200,4.82838095511584,SQL Injection
POST,/app/search?q=c++_programming&ref=242,37,3,0,2,0,84,200,2.652514511152699,Normal
POST,/app/note?txt=hello_world!&ref=640,34,3,1,2,0,64,200,3.276298778439335,Normal
GET,/app/home?id=929,16,1,0,2,0,36,200,1.029221736553108,Normal
GET,/app/login?q=../../etc/passwd,29,1,0,5,0,18,500,1.7733277388106607,XSS
GET,/app/login%3Fq%3D1%20OR%201%3D1,31,0,0,2,1,28,403,2.0076597754849503,SQL Injection
POST,/app/search?q=c++_programming&ref=978,37,3,0,2,0,36,200,1.3178771783775645,Normal
GET,"/app/search?q=UNION SELECT 1,2,3,4,5--",38,1,2,2,0,28,403,1.9323998816407046,XSS
POST,/app/search?q=<script>alert('XSS')</script>,43,1,8,3,0,75,403,1.6547609997115864,XSS
GET,/app/login?redirect=/dashboard&ref=259,38,3,0,3,0,97,200,4.80922474492659,Normal
GET,/app/login?q=1 OR 1=1,21,2,0,2,0,96,403,1.7058555602482324,XSS
POST,/app/home?id=179,16,1,0,2,0,99,200,1.561732075201113,Normal
POST,/app/login?q=admin'--,21,1,3,2,0,52,200,2.99204462318722,RCE
POST,/app/shop?filter=price>100&ref=696,34,3,1,2,0,98,200,3.74716464581744,Normal
GET,"/app/search?q=UNION SELECT 1,2,3,4,5--",38,1,2,2,0,21,200,2.9659463946355134,SQL Injection
POST,"/app/search?q=UNION SELECT 1,2,3,4,5--",38,1,2,2,0,64,200,3.7678893468680674,RCE
GET,/app/contact?email=user@mail.com&ref=520,40,3,1,2,0,27,200,4.137556876695784,Normal
GET,/app/login?q=admin'--,21,1,3,2,0,50,403,4.492913904064438,SQL Injection
GET,/app/search?q=ping -c 4 8.8.8.8,31,1,1,2,0,84,403,1.483908007284679,SQL Injection
GET,/app/calc?formula=x*y-z&ref=503,31,3,2,2,0,86,200,2.4046592129758118,Normal
POST,/app/note?txt=hello_world!&ref=697,34,3,1,2,0,79,200,2.6665672331859356,Normal
GET,/app/home?id=601,16,1,0,2,0,53,200,1.7530847822171838,Normal
POST,/app/login?q=id=1',18,2,1,2,0,72,403,3.6155697698401332,SQL Injection
GET,/app/profile?name=O'Brian&ref=123,33,3,1,2,0,76,200,4.315841322813017,Normal
GET,/app/profile?name=O'Brian&ref=801,33,3,1,2,0,44,200,4.631418566382677,Normal
GET,/app/contact?email=user@mail.com&ref=244,40,3,1,2,0,92,200,1.5027463112814554,Normal
GET,"/app/search?q=UNION SELECT 1,2,3,4,5--",38,1,2,2,0,39,500,1.547164587709366,RCE
POST,/app/home?id=739,16,1,0,2,0,42,200,2.8668951105258906,Normal
GET,/app/shop?filter=price>100&ref=752,34,3,1,2,0,31,200,3.2352591923128347,Normal
POST,/app/search?q=ping -c 4 8.8.8.8,31,1,1,2,0,56,403,3.253321244153692,SQL Injection
GET,"/app/search?q=UNION SELECT 1,2,3,4,5--",38,1,2,2,0,50,500,1.1425298825719268,SQL Injection
GET,/app/profile?name=O'Brian&ref=501,33,3,1,2,0,28,200,1.8433553473678703,Normal
POST,/app/profile?name=O'Brian&ref=785,33,3,1,2,0,94,200,2.5017192301113163,Normal
POST,/app/search?q=union+jack&ref=563,32,3,0,2,0,48,200,3.701950628037452,Normal
GET,/app/login%3Fq%3D../../etc/passwd,33,0,0,5,1,24,200,2.707946014965447,SQL Injection
POST,/app/calc?formula=x*y-z&ref=204,31,3,2,2,0,49,200,2.1606464877150295,Normal
POST,/app/shop?filter=price>100&ref=333,34,3,1,2,0,24,200,4.014115523269955,Normal
POST,/app/home?id=569,16,1,0,2,0,74,200,2.161104994995628,Normal
POST,/app/login?q=admin'--,21,1,3,2,0,56,500,4.531746335819598,XSS
POST,/app/home?id=798,16,1,0,2,0,9,200,3.6637794756397817,Normal
POST,/app/search?q=c++_programming&ref=317,37,3,0,2,0,95,200,1.7175351255899098,Normal
GET,/app/contact?email=user@mail.com&ref=660,40,3,1,2,0,27,200,3.2374540225724293,Normal
GET,/app/search?q=c++_programming&ref=819,37,3,0,2,0,75,200,1.9082646830288863,Normal
GET,/app/login?q=id=1',18,2,1,2,0,77,500,2.7173425004979497,XSS
GET,/app/search?q=c++_programming&ref=456,37,3,0,2,0,45,200,4.23211407701802,Normal
GET,/app/home?id=398,16,1,0,2,0,86,200,4.2650314750293585,Normal
POST,/app/home?id=365,16,1,0,2,0,85,200,1.4747774345814837,Normal
GET,/app/home?id=427,16,1,0,2,0,82,200,1.2466038782663507,Normal
POST,/app/login?redirect=/dashboard&ref=651,38,3,0,3,0,11,200,3.9860137645894955,Normal
POST,/app/home?id=477,16,1,0,2,0,30,200,1.518902325743587,Normal
GET,/app/home?id=852,16,1,0,2,0,20,200,1.448139681289963,Normal
GET,/app/forum?tag=#security&ref=765,32,3,0,2,0,37,200,4.487152019313864,Normal
POST,/app/search?q=union+jack&ref=417,32,3,0,2,0,14,200,3.418440348017746,Normal
GET,/app/contact?email=user@mail.com&ref=332,40,3,1,2,0,23,200,4.715814568316611,Normal
GET,/app/search?q=| whoami,22,1,1,2,0,5,200,3.6944410158176404,SQL Injection
POST,/app/home?id=484,16,1,0,2,0,26,200,4.558812335280802,Normal
POST,/app/search%3Fq%3DUNION%20SELECT%201%2C2%2C3%2C4%2C5--,54,0,2,2,1,87,200,3.721872096971928,XSS
POST,/app/login?q=admin'--,21,1,3,2,0,33,500,1.9571943116961381,XSS
GET,/app/login?q=id=1',18,2,1,2,0,13,403,2.629061376698326,XSS
GET,/app/login?redirect=/dashboard&ref=854,38,3,0,3,0,79,200,4.27494388937524,Normal
POST,/app/home?id=735,16,1,0,2,0,36,200,3.271045723864488,Normal
GET,/app/search?q=<script>alert('XSS')</script>,43,1,8,3,0,32,200,3.542438030169576,RCE
GET,/app/search?q=<script>alert('XSS')</script>,43,1,8,3,0,88,500,1.4998687235486496,RCE
POST,/app/home?id=693,16,1,0,2,0,77,200,4.363105628580531,Normal
POST,/app/home?id=400,16,1,0,2,0,7,200,3.08524779561026,Normal
GET,/app/home?id=684,16,1,0,2,0,11,200,2.137521458082903,Normal
POST,/app/home?id=304,16,1,0,2,0,72,200,2.7205855429992276,Normal
POST,/app/note?txt=hello_world!&ref=553,34,3,1,2,0,56,200,4.163026128915633,Normal
POST,/app/forum?tag=#security&ref=692,32,3,0,2,0,81,200,4.464544644730482,Normal
GET,/app/contact?email=user@mail.com&ref=915,40,3,1,2,0,83,200,1.0847275056194454,Normal
POST,/app/forum?tag=#security&ref=825,32,3,0,2,0,20,200,4.884685270672358,Normal
GET,/app/profile?name=O'Brian&ref=150,33,3,1,2,0,19,200,3.209688956655082,Normal
GET,/app/home?id=466,16,1,0,2,0,9,200,3.5079705768825495,Normal
GET,/app/calc?formula=x*y-z&ref=815,31,3,2,2,0,34,200,4.456615538826301,Normal
GET,/app/search?q=| whoami,22,1,1,2,0,59,200,3.7916884130368693,RCE
GET,/app/search?q=ping -c 4 8.8.8.8,31,1,1,2,0,68,500,1.1011460581481591,RCE
GET,/app/contact?email=user@mail.com&ref=156,40,3,1,2,0,69,200,4.389594370401097,Normal
POST,/app/home?id=176,16,1,0,2,0,48,200,4.433859909795838,Normal
POST,/app/search?q=cat /etc/shadow,29,1,0,4,0,9,200,3.4392402069803065,SQL Injection
GET,"/app/search?q=UNION SELECT 1,2,3,4,5--",38,1,2,2,0,29,200,2.4425712190498485,SQL Injection
GET,/app/home?id=179,16,1,0,2,0,30,200,3.291272043416068,Normal
POST,/app/note?txt=hello_world!&ref=402,34,3,1,2,0,34,200,2.4239723589404183,Normal
POST,/app/home?id=230,16,1,0,2,0,26,200,4.351115588417247,Normal
POST,/app/login?q=alert(1),21,1,2,2,0,80,500,1.1474179054722682,RCE
POST,/app/calc?formula=x*y-z&ref=547,31,3,2,2,0,40,200,3.9441313990259443,Normal
POST,/app/home?id=302,16,1,0,2,0,89,200,2.418112447736881,Normal
POST,/app/login?q=1 OR 1=1,21,2,0,2,0,79,403,3.541133987119018,RCE
POST,/app/profile?name=O'Brian&ref=805,33,3,1,2,0,27,200,4.890316946943123,Normal
POST,/app/contact?email=user@mail.com&ref=110,40,3,1,2,0,12,200,4.108870658018262,Normal
POST,/app/search?q=<script>alert('XSS')</script>,43,1,8,3,0,32,403,3.4073445633207364,RCE
GET,/app/note?txt=hello_world!&ref=497,34,3,1,2,0,91,200,4.0667146729702335,Normal
GET,/app/home?id=693,16,1,0,2,0,54,200,2.1842029602952127,Normal
POST,/app/contact?email=user@mail.com&ref=576,40,3,1,2,0,88,200,2.828502043930846,Normal
POST,/app/login?redirect=/dashboard&ref=893,38,3,0,3,0,99,200,2.982960184976421,Normal
GET,/app/home?id=600,16,1,0,2,0,98,200,3.3727543200024153,Normal
POST,/app/home?id=232,16,1,0,2,0,93,200,3.864384155590446,Normal
GET,/app/search?q=ping -c 4 8.8.8.8,31,1,1,2,0,12,200,2.750592069150657,XSS
POST,/app/search?q=| whoami,22,1,1,2,0,45,403,2.0159864285827553,SQL Injection
POST,/app/login?q=admin'--,21,1,3,2,0,55,200,4.229088553876071,SQL Injection
POST,/app/login%3Fq%3D%3Cb%20onmouseover%3Dx%3E,42,0,0,2,1,9,200,1.7078044956173706,SQL Injection
POST,"/app/search?q=UNION SELECT 1,2,3,4,5--",38,1,2,2,0,52,500,4.328258888303784,RCE
POST,/app/login?q=1 OR 1=1,21,2,0,2,0,31,500,1.037597593615292,XSS
POST,/app/search?q=union+jack&ref=591,32,3,0,2,0,12,200,4.5917526778386435,Normal
POST,/app/home?id=903,16,1,0,2,0,63,200,1.4925488048012294,Normal
GET,/app/search?q=ping -c 4 8.8.8.8,31,1,1,2,0,55,200,2.797559276459586,RCE
GET,/app/login?q=alert(1),21,1,2,2,0,2,200,1.066143114131246,XSS
GET,/app/home?id=722,16,1,0,2,0,39,200,1.4275640099429259,Normal
POST,/app/login?redirect=/dashboard&ref=156,38,3,0,3,0,77,200,2.9964019272514393,Normal
POST,/app/login?q=../../etc/passwd,29,1,0,5,0,82,403,3.980348050498218,RCE
GET,/app/home?id=313,16,1,0,2,0,13,200,2.8041499123291396,Normal
GET,/app/search%3Fq%3Dcat%20/etc/shadow,35,0,0,4,1,62,500,2.3667558665718724,RCE
GET,/app/login?q=../../etc/passwd,29,1,0,5,0,37,403,2.371337025230562,XSS
GET,/app/note?txt=hello_world!&ref=790,34,3,1,2,0,39,200,1.7442992546255671,Normal
POST,/app/search?q=union+jack&ref=347,32,3,0,2,0,50,200,3.38342864393888,Normal
GET,/app/shop?filter=price>100&ref=185,34,3,1,2,0,70,200,1.472578916052659,Normal
POST,/app/login%3Fq%3Did%3D1%27,26,0,0,2,1,80,500,4.162958725407416,SQL Injection
GET,/app/home?id=683,16,1,0,2,0,56,200,4.8833510185754445,Normal
GET,/app/home?id=474,16,1,0,2,0,9,200,1.5990760950643628,Normal
GET,/app/login?q=../../etc/passwd,29,1,0,5,0,81,500,2.0034999734587675,XSS
GET,/app/home?id=843,16,1,0,2,0,78,200,4.540381436603106,Normal
POST,"/app/search?q=UNION SELECT 1,2,3,4,5--",38,1,2,2,0,73,403,2.383344553887567,RCE
GET,/app/home?id=617,16,1,0,2,0,34,200,3.692880185566995,Normal
GET,/app/search?q=c++_programming&ref=689,37,3,0,2,0,36,200,4.363036158254969,Normal
POST,/app/home?id=36,15,1,0,2,0,8,200,1.229666416145506,Normal
GET,/app/home?id=798,16,1,0,2,0,55,200,3.81518826656044,Normal
POST,/app/home?id=297,16,1,0,2,0,86,200,1.1635697289840876,Normal
GET,/app/search?q=c++_programming&ref=883,37,3,0,2,0,30,200,4.838248739983632,Normal
POST,/app/forum?tag=#security&ref=531,32,3,0,2,0,29,200,1.7042363222419583,Normal
GET,/app/login%3Fq%3D1%20OR%201%3D1,31,0,0,2,1,81,403,1.043291594739049,RCE
POST,/app/login%3Fq%3D../../etc/passwd,33,0,0,5,1,30,403,1.626482111644584,SQL Injection
GET,/app/login?q=admin'--,21,1,3,2,0,34,500,1.8362936950973823,SQL Injection
GET,/app/home?id=350,16,1,0,2,0,6,200,1.2224302416900756,Normal
POST,/app/profile?name=O'Brian&ref=509,33,3,1,2,0,82,200,3.863964864667025,Normal
POST,/app/contact?email=user@mail.com&ref=303,40,3,1,2,0,72,200,2.9883752029625734,Normal
POST,/app/login?redirect=/dashboard&ref=309,38,3,0,3,0,45,200,2.933050674057327,Normal
POST,/app/login?q=<b onmouseover=x>,30,2,2,2,0,27,200,2.046944140813858,XSS
GET,/app/home?id=315,16,1,0,2,0,57,200,4.977013620324925,Normal
GET,/app/login?q=admin'--,21,1,3,2,0,36,403,1.6525143273601226,XSS
POST,/app/login?redirect=/dashboard&ref=819,38,3,0,3,0,52,200,1.1708328579642915,Normal
GET,"/app/search?q=UNION SELECT 1,2,3,4,5--",38,1,2,2,0,60,200,2.081327442317267,RCE
GET,/app/home?id=122,16,1,0,2,0,97,200,4.743659713425348,Normal
GET,/app/search?q=c++_programming&ref=793,37,3,0,2,0,78,200,4.266741805765299,Normal
POST,/app/home?id=505,16,1,0,2,0,74,200,3.29088986808906,Normal
GET,/app/shop?filter=price>100&ref=540,34,3,1,2,0,44,200,3.76975700336745,Normal
POST,/app/login?q=<b onmouseover=x>,30,2,2,2,0,91,200,3.9716766098517056,RCE
POST,/app/forum?tag=#security&ref=590,32,3,0,2,0,9,200,3.7243977825963777,Normal
POST,/app/home?id=572,16,1,0,2,0,8,200,1.0622109511391096,Normal
POST,"/app/search?q=UNION SELECT 1,2,3,4,5--",38,1,2,2,0,88,403,2.3645634807432625,RCE
POST,/app/home?id=496,16,1,0,2,0,94,200,2.0924342219078786,Normal
POST,/app/search?q=c++_programming&ref=717,37,3,0,2,0,25,200,3.8705199328892097,Normal
GET,/app/home?id=375,16,1,0,2,0,50,200,4.599431807306363,Normal
POST,/app/search?q=cat /etc/shadow,29,1,0,4,0,6,500,2.0032494522227355,RCE
GET,/app/profile?name=O'Brian&ref=686,33,3,1,2,0,47,200,2.7363047977716035,Normal
GET,/app/login?q=<b onmouseover=x>,30,2,2,2,0,24,500,2.6318477941098615,SQL Injection
POST,/app/shop?filter=price>100&ref=157,34,3,1,2,0,32,200,3.696398004676054,Normal
POST,/app/home?id=411,16,1,0,2,0,73,200,3.9685522252691405,Normal
POST,/app/forum?tag=#security&ref=241,32,3,0,2,0,23,200,2.2104892586686846,Normal
POST,/app/home?id=741,16,1,0,2,0,26,200,3.579467884584696,Normal
POST,/app/home?id=502,16,1,0,2,0,39,200,4.1797748154286545,Normal
POST,/app/search?q=union+jack&ref=119,32,3,0,2,0,58,200,3.343208083876775,Normal
GET,"/app/search?q=UNION SELECT 1,2,3,4,5--",38,1,2,2,0,91,403,4.5144054484209875,SQL Injection
GET,"/app/search?q=UNION SELECT 1,2,3,4,5--",38,1,2,2,0,72,403,3.630476080110553,XSS
POST,/app/login?q=alert(1),21,1,2,2,0,74,200,1.2939799977014887,RCE
POST,/app/login?redirect=/dashboard&ref=437,38,3,0,3,0,69,200,2.054178092428589,Normal
GET,/app/search?q=c++_programming&ref=855,37,3,0,2,0,43,200,2.4000795211589403,Normal
GET,/app/login?q=alert(1),21,1,2,2,0,58,403,2.7863719180412168,XSS
POST,/app/login?q=id=1',18,2,1,2,0,65,500,3.810758359135661,SQL Injection
GET,/app/login?q=1 OR 1=1,21,2,0,2,0,3,200,4.772226242656665,XSS
POST,/app/forum?tag=#security&ref=424,32,3,0,2,0,40,200,2.5198965415564296,Normal
GET,/app/home?id=144,16,1,0,2,0,100,200,4.183417387589175,Normal
POST,/app/calc?formula=x*y-z&ref=134,31,3,2,2,0,73,200,4.087185983513166,Normal
GET,/app/login?q=id=1',18,2,1,2,0,66,500,1.278135224200172,XSS
POST,/app/note?txt=hello_world!&ref=489,34,3,1,2,0,87,200,3.3216430809511284,Normal
GET,/app/home?id=647,16,1,0,2,0,86,200,3.772102623176052,Normal
GET,/app/home?id=180,16,1,0,2,0,20,200,2.5047611598688286,Normal
GET,/app/login?q=admin'--,21,1,3,2,0,97,403,3.571870822956857,XSS
GET,/app/search%3Fq%3DUNION%20SELECT%201%2C2%2C3%2C4%2C5--,54,0,2,2,1,26,200,2.823345180652639,XSS
GET,/app/home?id=917,16,1,0,2,0,100,200,4.609711326633037,Normal
POST,"/app/search?q=UNION SELECT 1,2,3,4,5--",38,1,2,2,0,84,200,2.3326235419159858,XSS
POST,/app/search%3Fq%3DUNION%20SELECT%201%2C2%2C3%2C4%2C5--,54,0,2,2,1,77,403,2.1202150592147335,XSS
POST,/app/home?id=532,16,1,0,2,0,30,200,1.1067461679697712,Normal
GET,/app/search%3Fq%3D%3Cscript%3Ealert%28%27XSS%27%29%3C/script%3E,63,0,0,3,1,46,200,2.640664223063888,SQL Injection
POST,/app/search?q=c++_programming&ref=714,37,3,0,2,0,10,200,1.0815998117168646,Normal
POST,/app/contact?email=user@mail.com&ref=982,40,3,1,2,0,48,200,3.221327277534784,Normal
POST,/app/search?q=union+jack&ref=483,32,3,0,2,0,29,200,3.9138214582944726,Normal
GET,/app/login?q=admin'--,21,1,3,2,0,79,500,3.811449346490498,RCE
POST,/app/search?q=<script>alert('XSS')</script>,43,1,8,3,0,47,200,4.152580832847945,SQL Injection
GET,/app/login%3Fq%3D../../etc/passwd,33,0,0,5,1,34,200,3.9756741425537943,SQL Injection
GET,/app/home?id=151,16,1,0,2,0,100,200,2.9982512231727485,Normal
GET,/app/search%3Fq%3D%7C%20whoami,30,0,0,2,1,48,403,4.804926728819632,SQL Injection
GET,/app/home?id=674,16,1,0,2,0,80,200,4.912580764001135,Normal
GET,/app/home?id=503,16,1,0,2,0,41,200,2.5760448388004074,Normal
GET,/app/login%3Fq%3Dadmin%27--,27,0,2,2,1,33,500,1.5136611310008599,RCE
GET,/app/home?id=885,16,1,0,2,0,21,200,2.9472587659549316,Normal
POST,/app/note?txt=hello_world!&ref=558,34,3,1,2,0,3,200,1.2274679452749688,Normal
POST,/app/search?q=<script>alert('XSS')</script>,43,1,8,3,0,53,200,1.1004817743617452,SQL Injection
POST,/app/home?id=640,16,1,0,2,0,78,200,4.281021210495571,Normal
POST,/app/search?q=cat /etc/shadow,29,1,0,4,0,59,403,4.587572158740933,RCE
GET,/app/shop?filter=price>100&ref=421,34,3,1,2,0,74,200,3.0548646678304876,Normal
POST,/app/home?id=338,16,1,0,2,0,9,200,2.056508356982554,Normal
POST,/app/profile?name=O'Brian&ref=831,33,3,1,2,0,71,200,3.3440075421221924,Normal
GET,/app/home?id=372,16,1,0,2,0,76,200,2.3156733208152622,Normal
POST,/app/login?q=admin'--,21,1,3,2,0,26,500,4.772568329778672,SQL Injection
POST,/app/search?q=cat /etc/shadow,29,1,0,4,0,40,500,3.049073242066688,XSS
POST,/app/shop?filter=price>100&ref=567,34,3,1,2,0,27,200,4.038742730722378,Normal
GET,/app/search?q=ping -c 4 8.8.8.8,31,1,1,2,0,5,403,3.410679911685146,SQL Injection
GET,/app/login?redirect=/dashboard&ref=751,38,3,0,3,0,61,200,3.787219842073227,Normal
GET,/app/search?q=c++_programming&ref=477,37,3,0,2,0,89,200,2.165263110666711,Normal
POST,/app/home?id=199,16,1,0,2,0,6,200,3.832048705686477,Normal
POST,/app/login?q=<b onmouseover=x>,30,2,2,2,0,16,403,2.715950927498483,RCE
GET,/app/search%3Fq%3DUNION%20SELECT%201%2C2%2C3%2C4%2C5--,54,0,2,2,1,25,200,1.4164434395608927,XSS
POST,/app/home?id=852,16,1,0,2,0,20,200,3.7925943689653785,Normal
POST,/app/profile?name=O'Brian&ref=672,33,3,1,2,0,85,200,2.7294772890049983,Normal
GET,/app/home?id=551,16,1,0,2,0,95,200,1.8495376766228309,Normal
GET,/app/home?id=934,16,1,0,2,0,37,200,4.169291739234676,Normal
POST,/app/home?id=984,16,1,0,2,0,51,200,4.152226582937958,Normal
POST,/app/note?txt=hello_world!&ref=543,34,3,1,2,0,12,200,1.717863395308877,Normal
POST,/app/search?q=cat /etc/shadow,29,1,0,4,0,21,403,1.4061123388286387,RCE
POST,/app/shop?filter=price>100&ref=992,34,3,1,2,0,62,200,4.554211534966628,Normal
POST,/app/search%3Fq%3D%7C%20whoami,30,0,0,2,1,92,200,1.997646557355048,RCE
POST,/app/login?redirect=/dashboard&ref=783,38,3,0,3,0,41,200,2.4781879225188117,Normal
GET,/app/calc?formula=x*y-z&ref=953,31,3,2,2,0,99,200,4.163251525510342,Normal
GET,/app/login?redirect=/dashboard&ref=626,38,3,0,3,0,57,200,3.684086570518423,Normal
POST,/app/search?q=| whoami,22,1,1,2,0,29,403,2.8850831535646417,RCE
GET,/app/search%3Fq%3D%3Cscript%3Ealert%28%27XSS%27%29%3C/script%3E,63,0,0,3,1,67,403,1.8629160085513274,SQL Injection
POST,/app/login?q=1 OR 1=1,21,2,0,2,0,88,403,2.1174401144263464,RCE
POST,/app/home?id=87,15,1,0,2,0,57,200,1.3528431572863626,Normal
GET,/app/home?id=953,16,1,0,2,0,12,200,4.387878589130202,Normal
POST,/app/profile?name=O'Brian&ref=185,33,3,1,2,0,77,200,4.759799071161977,Normal
GET,/app/home?id=630,16,1,0,2,0,65,200,1.4141507367318207,Normal
POST,/app/home?id=670,16,1,0,2,0,49,200,3.368716401136025,Normal
POST,/app/home?id=501,16,1,0,2,0,45,200,2.7428147234073776,Normal
GET,/app/home?id=997,16,1,0,2,0,68,200,1.4301972272771728,Normal
POST,/app/login?redirect=/dashboard&ref=877,38,3,0,3,0,3,200,4.405781361381091,Normal
POST,/app/home?id=254,16,1,0,2,0,16,200,3.722204594552519,Normal
POST,/app/search?q=ping -c 4 8.8.8.8,31,1,1,2,0,84,500,4.5189620400560155,RCE
GET,/app/search?q=ping -c 4 8.8.8.8,31,1,1,2,0,49,500,3.0209882239940007,SQL Injection
GET,/app/home?id=265,16,1,0,2,0,100,200,2.6158744385904513,Normal
POST,/app/login?q=alert(1),21,1,2,2,0,59,403,2.6832568197359548,SQL Injection
POST,/app/shop?filter=price>100&ref=758,34,3,1,2,0,84,200,1.432238340343297,Normal
GET,/app/calc?formula=x*y-z&ref=106,31,3,2,2,0,82,200,1.8302993485191195,Normal
GET,/app/home?id=484,16,1,0,2,0,9,200,4.4974356120088075,Normal
POST,/app/contact?email=user@mail.com&ref=858,40,3,1,2,0,29,200,3.1939294129290303,Normal
POST,/app/login?q=id=1',18,2,1,2,0,56,500,2.8602314957621235,RCE
POST,/app/home?id=205,16,1,0,2,0,64,200,4.341747281231527,Normal
GET,/app/search?q=| whoami,22,1,1,2,0,48,500,3.036169084587714,SQL Injection
GET,/app/home?id=978,16,1,0,2,0,13,200,1.2981656198514142,Normal
POST,/app/contact?email=user@mail.com&ref=924,40,3,1,2,0,71,200,3.400260978054998,Normal
POST,/app/home?id=81,15,1,0,2,0,28,200,4.746918960466824,Normal
POST,/app/search?q=| whoami,22,1,1,2,0,82,500,4.904559886567975,RCE
GET,/app/home?id=322,16,1,0,2,0,44,200,4.2012991801229465,Normal
GET,/app/shop?filter=price>100&ref=933,34,3,1,2,0,16,200,2.090715249885208,Normal
GET,/app/home?id=570,16,1,0,2,0,61,200,3.2451750194423843,Normal
POST,/app/login?q=admin'--,21,1,3,2,0,72,200,3.166523173592477,SQL Injection
GET,/app/search?q=ping -c 4 8.8.8.8,31,1,1,2,0,93,500,2.6095584671053396,RCE
GET,/app/login?q=alert(1),21,1,2,2,0,7,403,3.3081738602734814,SQL Injection
POST,/app/search?q=union+jack&ref=471,32,3,0,2,0,58,200,2.3572821472831365,Normal
POST,/app/login%3Fq%3D../../etc/passwd,33,0,0,5,1,72,403,3.2286446061618816,SQL Injection
POST,/app/home?id=934,16,1,0,2,0,96,200,1.0691673688969257,Normal
POST,/app/home?id=295,16,1,0,2,0,5,200,1.2954493746848947,Normal
GET,/app/home?id=33,15,1,0,2,0,47,200,2.4872517826863834,Normal
